onset	duration	trial_type	event_value	event_sample
6.529166666666667	0.0	stimulus24	24	7835
7.428333333333334	0.0	CueLeftOrient	127	8914
9.094166666666666	0.0	Probe1	131	10913
11.210833333333333	0.0	stimulus16	16	13453
12.126666666666667	0.0	CueLeftSF	126	14552
13.726666666666667	0.0	Probe8	140	16472
15.6425	0.0	stimulus28	28	18771
16.575	0.0	CueRightOrient	129	19890
18.174166666666668	0.0	Probe6	136	21809
20.29	0.0	stimulus18	18	24348
21.173333333333332	0.0	CueLeftSF	126	25408
22.789166666666667	0.0	Probe6	136	27347
24.7225	0.0	stimulus66	66	29667
25.588333333333335	0.0	CueRightSF	128	30706
27.204166666666666	0.0	Probe2	132	32645
29.170833333333334	0.0	stimulus48	48	35005
30.086666666666666	0.0	CueLeftSF	126	36104
31.6525	0.0	Probe5	135	37983
34.285	0.0	stimulus4	4	41142
35.235	0.0	CueLeftSF	126	42282
36.884166666666665	0.0	Probe1	131	44261
40.13333333333333	0.0	stimulus65	65	48160
41.0325	0.0	CueRightSF	128	49239
42.681666666666665	0.0	Probe6	136	51218
44.814166666666665	0.0	stimulus50	50	53777
45.76416666666667	0.0	CueLeftOrient	127	54917
47.38	0.0	Probe4	134	56856
49.4125	0.0	stimulus36	36	59295
50.27916666666667	0.0	CueLeftSF	126	60335
51.928333333333335	0.0	Probe2	132	62314
53.9275	0.0	stimulus12	12	64713
54.844166666666666	0.0	CueRightSF	128	65813
56.42666666666667	0.0	Probe4	134	67712
58.8425	0.0	stimulus16	16	70611
59.725833333333334	0.0	CueRightSF	128	71671
61.34166666666667	0.0	Probe8	140	73610
65.67333333333333	0.0	stimulus120	120	78808
66.54	0.0	CueLeftOrient	127	79848
68.1225	0.0	Probe8	140	81747
70.12166666666667	0.0	stimulus14	14	84146
71.055	0.0	CueLeftOrient	127	85266
72.62166666666667	0.0	Probe2	132	87146
74.65333333333334	0.0	stimulus22	22	89584
75.55333333333333	0.0	CueRightSF	128	90664
77.16916666666667	0.0	Probe8	140	92603
79.16833333333334	0.0	stimulus8	8	95002
80.035	0.0	CueLeftSF	126	96042
81.65083333333334	0.0	Probe3	133	97981
83.7	0.0	stimulus100	100	100440
84.56666666666666	0.0	CueRightOrient	129	101480
86.1325	0.0	Probe2	132	103359
88.18166666666667	0.0	stimulus9	9	105818
89.08166666666666	0.0	CueRightSF	128	106898
90.6975	0.0	Probe7	138	108837
92.61333333333333	0.0	stimulus95	95	111136
93.53	0.0	CueRightOrient	129	112236
95.12916666666666	0.0	Probe3	133	114155
97.16166666666666	0.0	stimulus24	24	116594
98.11166666666666	0.0	CueRightSF	128	117734
99.74416666666667	0.0	Probe6	136	119693
102.64333333333333	0.0	stimulus48	48	123172
103.55916666666667	0.0	CueRightSF	128	124271
105.20833333333333	0.0	Probe6	136	126250
107.10833333333333	0.0	stimulus12	12	128530
108.04083333333334	0.0	CueRightSF	128	129649
109.67333333333333	0.0	Probe1	131	131608
111.70666666666666	0.0	stimulus44	44	134048
112.63916666666667	0.0	CueRightSF	128	135167
114.28833333333333	0.0	Probe5	135	137146
116.3875	0.0	stimulus15	15	139665
117.27083333333333	0.0	CueRightSF	128	140725
118.83666666666667	0.0	Probe2	132	142604
121.6525	0.0	stimulus16	16	145983
122.6025	0.0	CueRightSF	128	147123
124.21833333333333	0.0	Probe4	134	149062
126.20083333333334	0.0	stimulus2	2	151441
127.08416666666666	0.0	CueLeftSF	126	152501
128.71666666666667	0.0	Probe2	132	154460
130.74916666666667	0.0	stimulus8	8	156899
131.6825	0.0	CueLeftOrient	127	158019
133.24833333333333	0.0	Probe6	136	159898
135.41416666666666	0.0	stimulus9	9	162497
136.28083333333333	0.0	CueLeftOrient	127	163537
137.86333333333334	0.0	Probe8	140	165436
139.89583333333334	0.0	stimulus72	72	167875
140.7625	0.0	CueLeftSF	126	168915
142.41166666666666	0.0	Probe3	133	170894
145.04416666666665	0.0	stimulus88	88	174053
145.97666666666666	0.0	CueRightSF	128	175172
147.5925	0.0	Probe8	140	177111
151.10833333333332	0.0	stimulus100	100	181330
152.05833333333334	0.0	CueLeftOrient	127	182470
153.62416666666667	0.0	Probe5	135	184349
155.94	0.0	stimulus100	100	187128
156.88916666666665	0.0	CueLeftSF	126	188267
158.53833333333333	0.0	Probe4	134	190246
161.35416666666666	0.0	stimulus100	100	193625
162.27083333333334	0.0	CueLeftSF	126	194725
163.87	0.0	Probe8	140	196644
167.11916666666667	0.0	stimulus110	110	200543
168.05166666666668	0.0	CueRightSF	128	201662
169.70166666666665	0.0	Probe4	134	203642
172.85	0.0	stimulus3	3	207420
173.73333333333332	0.0	CueLeftSF	126	208480
175.31583333333333	0.0	Probe2	132	210379
177.215	0.0	stimulus10	10	212658
178.13166666666666	0.0	CueRightSF	128	213758
179.76416666666665	0.0	Probe6	136	215717
183.04666666666665	0.0	stimulus6	6	219656
183.94583333333333	0.0	CueRightOrient	129	220735
185.545	0.0	Probe3	133	222654
187.67833333333334	0.0	stimulus3	3	225214
188.6275	0.0	CueLeftOrient	127	226353
190.24333333333334	0.0	Probe1	131	228292
192.77583333333334	0.0	stimulus100	100	231331
193.72583333333333	0.0	CueLeftSF	126	232471
195.34166666666667	0.0	Probe8	140	234410
197.29083333333332	0.0	stimulus20	20	236749
198.1575	0.0	CueRightSF	128	237789
199.80666666666667	0.0	Probe2	132	239768
202.9225	0.0	stimulus11	11	243507
203.78833333333333	0.0	CueRightOrient	129	244546
205.355	0.0	Probe1	131	246426
207.55416666666667	0.0	stimulus9	9	249065
208.43666666666667	0.0	CueRightSF	128	250124
