onset	duration	trial_type	event_value	event_sample
18.68225	0.0	stimulus4	4	224187
20.264916666666668	0.0	stimulus4	4	243179
21.86425	0.0	stimulus1	1	262371
23.463666666666665	0.0	stimulus4	4	281564
25.113083333333332	0.0	stimulus1	1	301357
30.077916666666667	0.0	stimulus1	1	360935
31.610666666666667	0.0	stimulus1	1	379328
33.17675	0.0	stimulus3	3	398121
34.726166666666664	0.0	stimulus2	2	416714
36.27558333333333	0.0	stimulus4	4	435307
37.875	0.0	stimulus4	4	454500
39.45775	0.0	stimulus2	2	473493
42.52325	0.0	stimulus2	2	510279
47.937916666666666	0.0	stimulus2	2	575255
49.48733333333333	0.0	stimulus1	1	593848
51.13666666666666	0.0	stimulus2	2	613640
52.73608333333333	0.0	stimulus1	1	632833
54.3355	0.0	stimulus4	4	652026
55.86825	0.0	stimulus1	1	670419
57.48441666666667	0.0	stimulus4	4	689813
59.10041666666667	0.0	stimulus1	1	709205
60.64983333333333	0.0	stimulus3	3	727798
62.23258333333333	0.0	stimulus2	2	746791
63.79866666666667	0.0	stimulus1	1	765584
65.41466666666666	0.0	stimulus1	1	784976
66.99758333333334	0.0	stimulus4	4	803971
68.58016666666667	0.0	stimulus1	1	822962
70.12958333333333	0.0	stimulus3	3	841555
71.72891666666666	0.0	stimulus1	1	860747
73.26166666666667	0.0	stimulus2	2	879140
74.89458333333333	0.0	stimulus4	4	898735
76.51066666666667	0.0	stimulus1	1	918128
78.14325	0.0	stimulus3	3	937719
79.70941666666667	0.0	stimulus3	3	956513
81.34208333333333	0.0	stimulus2	2	976105
82.95808333333333	0.0	stimulus2	2	995497
84.57425	0.0	stimulus3	3	1014891
86.15683333333334	0.0	stimulus4	4	1033882
87.72291666666666	0.0	stimulus1	1	1052675
89.35575	0.0	stimulus3	3	1072269
90.92183333333334	0.0	stimulus1	1	1091062
92.488	0.0	stimulus2	2	1109856
94.12066666666666	0.0	stimulus4	4	1129448
99.352	0.0	stimulus1	1	1192224
100.96808333333334	0.0	stimulus1	1	1211617
102.58416666666666	0.0	stimulus2	2	1231010
104.167	0.0	stimulus4	4	1250004
105.76625	0.0	stimulus2	2	1269195
107.38225	0.0	stimulus2	2	1288587
108.94858333333333	0.0	stimulus2	2	1307383
110.5645	0.0	stimulus3	3	1326774
112.18058333333333	0.0	stimulus4	4	1346167
114.39633333333333	0.0	stimulus4	4	1372756
116.0125	0.0	stimulus4	4	1392150
117.56175	0.0	stimulus4	4	1410741
119.14458333333333	0.0	stimulus3	3	1429735
120.74408333333334	0.0	stimulus4	4	1448929
122.36016666666667	0.0	stimulus2	2	1468322
123.94283333333334	0.0	stimulus2	2	1487314
125.50891666666666	0.0	stimulus3	3	1506107
127.10833333333333	0.0	stimulus3	3	1525300
128.69116666666667	0.0	stimulus3	3	1544294
130.29058333333333	0.0	stimulus4	4	1563487
131.85658333333333	0.0	stimulus1	1	1582279
133.42266666666666	0.0	stimulus4	4	1601072
135.07208333333332	0.0	stimulus3	3	1620865
136.68816666666666	0.0	stimulus2	2	1640258
138.32075	0.0	stimulus3	3	1659849
139.87025	0.0	stimulus4	4	1678443
141.41966666666667	0.0	stimulus2	2	1697036
