onset	duration	trial_type	event_value	event_sample
6.0975	0.0	stimulus64	64	7317
6.980833333333333	0.0	CueRightSF	128	8377
8.613333333333333	0.0	Probe1	131	10336
10.595833333333333	0.0	stimulus39	39	12715
11.529166666666667	0.0	CueLeftOrient	127	13835
13.178333333333333	0.0	Probe2	132	15814
15.094166666666666	0.0	stimulus75	75	18113
15.994166666666667	0.0	CueRightOrient	129	19193
17.593333333333334	0.0	Probe4	134	21112
19.575833333333332	0.0	stimulus21	21	23491
20.4925	0.0	CueRightSF	128	24591
22.058333333333334	0.0	Probe2	132	26470
23.8575	0.0	stimulus14	14	28629
24.7575	0.0	CueLeftOrient	127	29709
26.323333333333334	0.0	Probe2	132	31588
28.2725	0.0	stimulus26	26	33927
29.155833333333334	0.0	CueLeftOrient	127	34987
30.805	0.0	Probe7	138	36966
32.75416666666667	0.0	stimulus4	4	39305
33.670833333333334	0.0	CueRightOrient	129	40405
35.236666666666665	0.0	Probe6	136	42284
37.13583333333333	0.0	stimulus6	6	44563
38.0525	0.0	CueRightSF	128	45663
39.66833333333334	0.0	Probe6	136	47602
41.600833333333334	0.0	stimulus12	12	49921
42.4675	0.0	CueRightOrient	129	50961
44.03333333333333	0.0	Probe4	134	52840
46.01583333333333	0.0	stimulus22	22	55219
46.965833333333336	0.0	CueLeftOrient	127	56359
48.54833333333333	0.0	Probe4	134	58258
51.8475	0.0	stimulus22	22	62217
52.71333333333333	0.0	CueLeftOrient	127	63256
54.33	0.0	Probe1	131	65196
56.2125	0.0	stimulus75	75	67455
57.12833333333333	0.0	CueRightOrient	129	68554
58.778333333333336	0.0	Probe8	140	70534
60.79416666666667	0.0	stimulus4	4	72953
61.74333333333333	0.0	CueLeftOrient	127	74092
63.3425	0.0	Probe4	134	76011
65.3925	0.0	stimulus8	8	78471
66.275	0.0	CueLeftOrient	127	79530
67.89166666666667	0.0	Probe2	132	81470
70.14083333333333	0.0	stimulus8	8	84169
71.07333333333334	0.0	CueRightSF	128	85288
72.70583333333333	0.0	Probe5	135	87247
74.63916666666667	0.0	stimulus68	68	89567
75.57166666666667	0.0	CueLeftSF	126	90686
77.17083333333333	0.0	Probe5	135	92605
79.72	0.0	stimulus48	48	95664
80.65333333333334	0.0	CueRightOrient	129	96784
82.2525	0.0	Probe7	138	98703
84.16833333333334	0.0	stimulus45	45	101002
85.035	0.0	CueRightSF	128	102042
86.6175	0.0	Probe2	132	103941
88.61666666666666	0.0	stimulus19	19	106340
89.51666666666667	0.0	CueRightSF	128	107420
91.16583333333334	0.0	Probe2	132	109399
93.04833333333333	0.0	stimulus55	55	111658
93.94833333333334	0.0	CueLeftOrient	127	112738
95.58083333333333	0.0	Probe3	133	114697
97.78	0.0	stimulus65	65	117336
98.71333333333334	0.0	CueRightSF	128	118456
100.34583333333333	0.0	Probe2	132	120415
102.62833333333333	0.0	stimulus14	14	123154
103.51166666666667	0.0	CueRightOrient	129	124214
105.0775	0.0	Probe3	133	126093
107.04333333333334	0.0	stimulus75	75	128452
107.99333333333334	0.0	CueLeftSF	126	129592
109.6425	0.0	Probe4	134	131571
111.64166666666667	0.0	stimulus16	16	133970
112.525	0.0	CueRightOrient	129	135030
114.1575	0.0	Probe8	140	136989
116.14	0.0	stimulus40	40	139368
117.09	0.0	CueLeftOrient	127	140508
118.7225	0.0	Probe3	133	142467
120.73833333333333	0.0	stimulus9	9	144886
121.6875	0.0	CueRightSF	128	146025
123.2875	0.0	Probe1	131	147945
125.25333333333333	0.0	stimulus70	70	150304
126.12	0.0	CueRightSF	128	151344
127.68583333333333	0.0	Probe8	140	153223
129.685	0.0	stimulus45	45	155622
130.60083333333333	0.0	CueLeftOrient	127	156721
132.23416666666665	0.0	Probe1	131	158681
134.18333333333334	0.0	stimulus54	54	161020
135.0825	0.0	CueRightOrient	129	162099
136.66583333333332	0.0	Probe4	134	163999
138.615	0.0	stimulus9	9	166338
139.515	0.0	CueLeftSF	126	167418
141.08083333333335	0.0	Probe4	134	169297
143.19666666666666	0.0	stimulus68	68	171836
144.07916666666668	0.0	CueLeftSF	126	172895
145.67916666666667	0.0	Probe3	133	174815
147.71166666666667	0.0	stimulus70	70	177254
148.64416666666668	0.0	CueLeftSF	126	178373
150.19416666666666	0.0	Probe2	132	180233
152.14333333333335	0.0	stimulus8	8	182572
152.9925	0.0	CueLeftSF	126	183591
154.62583333333333	0.0	Probe4	134	185551
156.99166666666667	0.0	stimulus100	100	188390
157.87416666666667	0.0	CueLeftSF	126	189449
159.50666666666666	0.0	Probe2	132	191408
161.49	0.0	stimulus6	6	193788
162.3725	0.0	CueRightOrient	129	194847
163.93833333333333	0.0	Probe1	131	196726
165.98833333333334	0.0	stimulus22	22	199186
166.8875	0.0	CueRightSF	128	200265
168.4875	0.0	Probe4	134	202185
170.57	0.0	stimulus40	40	204684
171.48583333333335	0.0	CueLeftSF	126	205783
173.135	0.0	Probe3	133	207762
175.085	0.0	stimulus24	24	210102
175.95083333333332	0.0	CueLeftSF	126	211141
177.53333333333333	0.0	Probe1	131	213040
179.36666666666667	0.0	stimulus7	7	215240
180.31583333333333	0.0	CueRightOrient	129	216379
181.96583333333334	0.0	Probe8	140	218359
184.18083333333334	0.0	stimulus100	100	221017
185.11416666666668	0.0	CueLeftOrient	127	222137
186.76333333333332	0.0	Probe8	140	224116
188.79666666666665	0.0	stimulus84	84	226556
189.6625	0.0	CueRightSF	128	227595
191.22833333333332	0.0	Probe7	138	229474
193.245	0.0	stimulus16	16	231894
194.16083333333333	0.0	CueRightOrient	129	232993
195.77666666666667	0.0	Probe1	131	234932
197.85916666666665	0.0	stimulus88	88	237431
198.75916666666666	0.0	CueRightSF	128	238511
200.35833333333332	0.0	Probe6	136	240430
202.47416666666666	0.0	stimulus9	9	242969
203.39083333333335	0.0	CueLeftOrient	127	244069
205.02333333333334	0.0	Probe5	135	246028
207.15583333333333	0.0	stimulus4	4	248587
208.10583333333332	0.0	CueLeftOrient	127	249727
209.705	0.0	Probe2	132	251646
211.8375	0.0	stimulus24	24	254205
212.77083333333334	0.0	CueRightOrient	129	255325
214.35333333333332	0.0	Probe8	140	257224
216.33583333333334	0.0	stimulus75	75	259603
217.21916666666667	0.0	CueLeftSF	126	260663
218.86833333333334	0.0	Probe4	134	262642
221.0675	0.0	stimulus96	96	265281
222.00083333333333	0.0	CueLeftSF	126	266401
223.61666666666667	0.0	Probe4	134	268340
225.59916666666666	0.0	stimulus39	39	270719
226.49916666666667	0.0	CueRightSF	128	271799
228.065	0.0	Probe7	138	273678
230.2475	0.0	stimulus28	28	276297
231.11416666666668	0.0	CueRightOrient	129	277337
232.69666666666666	0.0	Probe8	140	279236
234.62916666666666	0.0	stimulus2	2	281555
235.52916666666667	0.0	CueLeftSF	126	282635
237.095	0.0	Probe1	131	284514
239.1775	0.0	stimulus8	8	287013
240.04416666666665	0.0	CueLeftOrient	127	288053
241.67666666666668	0.0	Probe4	134	290012
