onset	duration	trial_type	event_value	event_sample
18.413333333333334	0.0	stimulus3	3	22096
20.011666666666667	0.0	stimulus3	3	24014
21.594166666666666	0.0	stimulus4	4	25913
26.6425	0.0	stimulus4	4	31971
28.225	0.0	stimulus3	3	33870
29.840833333333332	0.0	stimulus3	3	35809
31.474166666666665	0.0	stimulus4	4	37769
33.02333333333333	0.0	stimulus2	2	39628
34.63916666666667	0.0	stimulus4	4	41567
36.2225	0.0	stimulus2	2	43467
37.805	0.0	stimulus2	2	45366
39.420833333333334	0.0	stimulus2	2	47305
41.03666666666667	0.0	stimulus2	2	49244
42.62	0.0	stimulus4	4	51144
44.58583333333333	0.0	stimulus4	4	53503
46.185	0.0	stimulus2	2	55422
47.785	0.0	stimulus1	1	57342
49.384166666666665	0.0	stimulus4	4	59261
50.983333333333334	0.0	stimulus2	2	61180
52.615833333333335	0.0	stimulus4	4	63139
54.1825	0.0	stimulus2	2	65019
55.79833333333333	0.0	stimulus1	1	66958
57.36416666666667	0.0	stimulus4	4	68837
58.913333333333334	0.0	stimulus1	1	70696
60.513333333333335	0.0	stimulus4	4	72616
62.09583333333333	0.0	stimulus3	3	74515
63.678333333333335	0.0	stimulus1	1	76414
65.32833333333333	0.0	stimulus2	2	78394
66.94416666666666	0.0	stimulus3	3	80333
68.51	0.0	stimulus1	1	82212
70.10916666666667	0.0	stimulus3	3	84131
71.6925	0.0	stimulus4	4	86031
73.30833333333334	0.0	stimulus3	3	87970
74.92416666666666	0.0	stimulus2	2	89909
76.49083333333333	0.0	stimulus4	4	91789
78.09	0.0	stimulus3	3	93708
79.68916666666667	0.0	stimulus1	1	95627
81.28916666666667	0.0	stimulus2	2	97547
82.93833333333333	0.0	stimulus3	3	99526
84.50416666666666	0.0	stimulus1	1	101405
86.07	0.0	stimulus4	4	103284
87.62	0.0	stimulus2	2	105144
92.9675	0.0	stimulus4	4	111561
94.58416666666666	0.0	stimulus4	4	113501
96.2	0.0	stimulus2	2	115440
97.79916666666666	0.0	stimulus1	1	117359
99.39916666666667	0.0	stimulus1	1	119279
101.015	0.0	stimulus3	3	121218
102.61416666666666	0.0	stimulus1	1	123137
104.23	0.0	stimulus3	3	125076
105.81333333333333	0.0	stimulus1	1	126976
107.42916666666666	0.0	stimulus4	4	128915
108.995	0.0	stimulus3	3	130794
110.54416666666667	0.0	stimulus1	1	132653
112.09416666666667	0.0	stimulus1	1	134513
113.66	0.0	stimulus2	2	136392
115.2425	0.0	stimulus2	2	138291
116.8425	0.0	stimulus2	2	140211
118.40833333333333	0.0	stimulus2	2	142090
120.04083333333334	0.0	stimulus2	2	144049
121.65666666666667	0.0	stimulus4	4	145988
123.27333333333333	0.0	stimulus3	3	147928
124.90583333333333	0.0	stimulus4	4	149887
126.53833333333333	0.0	stimulus3	3	151846
128.0875	0.0	stimulus1	1	153705
129.6375	0.0	stimulus2	2	155565
131.23666666666668	0.0	stimulus3	3	157484
132.78583333333333	0.0	stimulus4	4	159343
134.36916666666667	0.0	stimulus2	2	161243
135.95166666666665	0.0	stimulus1	1	163142
137.58416666666668	0.0	stimulus1	1	165101
139.2	0.0	stimulus3	3	167040
140.78333333333333	0.0	stimulus1	1	168940
143.69833333333332	0.0	stimulus1	1	172438
145.33166666666668	0.0	stimulus1	1	174398
146.98083333333332	0.0	stimulus1	1	176377
148.63	0.0	stimulus2	2	178356
150.23	0.0	stimulus4	4	180276
151.82916666666668	0.0	stimulus4	4	182195
153.46166666666667	0.0	stimulus2	2	184154
155.06083333333333	0.0	stimulus1	1	186073
156.59416666666667	0.0	stimulus4	4	187913
158.14333333333335	0.0	stimulus3	3	189772
163.49166666666667	0.0	stimulus3	3	196190
165.07416666666666	0.0	stimulus4	4	198089
166.69	0.0	stimulus4	4	200028
168.27333333333334	0.0	stimulus1	1	201928
169.8725	0.0	stimulus1	1	203847
171.48833333333334	0.0	stimulus4	4	205786
173.02166666666668	0.0	stimulus1	1	207626
174.62083333333334	0.0	stimulus2	2	209545
176.18666666666667	0.0	stimulus4	4	211424
177.73583333333335	0.0	stimulus3	3	213283
179.31916666666666	0.0	stimulus2	2	215183
180.86833333333334	0.0	stimulus3	3	217042
182.4175	0.0	stimulus3	3	218901
183.9675	0.0	stimulus3	3	220761
185.53333333333333	0.0	stimulus3	3	222640
187.09916666666666	0.0	stimulus3	3	224519
188.66583333333332	0.0	stimulus4	4	226399
190.265	0.0	stimulus2	2	228318
191.83083333333335	0.0	stimulus1	1	230197
193.41333333333333	0.0	stimulus4	4	232096
195.01333333333332	0.0	stimulus2	2	234016
196.59583333333333	0.0	stimulus3	3	235915
198.16166666666666	0.0	stimulus2	2	237794
199.745	0.0	stimulus4	4	239694
201.29416666666665	0.0	stimulus4	4	241553
202.89333333333335	0.0	stimulus1	1	243472
204.51	0.0	stimulus1	1	245412
206.15916666666666	0.0	stimulus1	1	247391
207.74166666666667	0.0	stimulus2	2	249290
209.3075	0.0	stimulus3	3	251169
210.9075	0.0	stimulus4	4	253089
212.50666666666666	0.0	stimulus3	3	255008
214.08916666666667	0.0	stimulus4	4	256907
215.63916666666665	0.0	stimulus1	1	258767
217.27166666666668	0.0	stimulus4	4	260726
218.8375	0.0	stimulus2	2	262605
220.40333333333334	0.0	stimulus2	2	264484
221.97	0.0	stimulus2	2	266364
223.53583333333333	0.0	stimulus2	2	268243
225.16833333333332	0.0	stimulus1	1	270202
233.84833333333333	0.0	stimulus1	1	280618
235.39833333333334	0.0	stimulus3	3	282478
237.03083333333333	0.0	stimulus3	3	284437
238.66333333333333	0.0	stimulus2	2	286396
240.28	0.0	stimulus4	4	288336
241.84583333333333	0.0	stimulus4	4	290215
243.47833333333332	0.0	stimulus3	3	292174
245.11083333333335	0.0	stimulus3	3	294133
246.76083333333332	0.0	stimulus1	1	296113
248.37666666666667	0.0	stimulus2	2	298052
249.97583333333333	0.0	stimulus4	4	299971
251.55916666666667	0.0	stimulus3	3	301871
253.10833333333332	0.0	stimulus3	3	303730
254.7075	0.0	stimulus2	2	305649
256.25666666666666	0.0	stimulus3	3	307508
257.79	0.0	stimulus1	1	309348
259.4225	0.0	stimulus1	1	311307
261.005	0.0	stimulus2	2	313206
262.555	0.0	stimulus4	4	315066
264.12083333333334	0.0	stimulus4	4	316945
265.72	0.0	stimulus1	1	318864
267.32	0.0	stimulus2	2	320784
268.8525	0.0	stimulus2	2	322623
270.485	0.0	stimulus4	4	324582
272.08416666666665	0.0	stimulus3	3	326501
273.7008333333333	0.0	stimulus1	1	328441
275.26666666666665	0.0	stimulus1	1	330320
276.86583333333334	0.0	stimulus3	3	332239
278.415	0.0	stimulus3	3	334098
279.9816666666667	0.0	stimulus2	2	335978
281.5808333333333	0.0	stimulus3	3	337897
283.14666666666665	0.0	stimulus2	2	339776
284.81333333333333	0.0	stimulus4	4	341776
286.3625	0.0	stimulus1	1	343635
289.445	0.0	stimulus1	1	347334
291.06083333333333	0.0	stimulus1	1	349273
292.6933333333333	0.0	stimulus1	1	351232
294.25916666666666	0.0	stimulus3	3	353111
295.80916666666667	0.0	stimulus4	4	354971
297.375	0.0	stimulus4	4	356850
298.94083333333333	0.0	stimulus1	1	358729
