onset	duration	trial_type	event_value	event_sample
5.1275	0.0	stimulus20	20	6153
6.026666666666666	0.0	CueLeftOrient	127	7232
7.61	0.0	Probe8	140	9132
9.459166666666667	0.0	stimulus84	84	11351
10.325	0.0	CueLeftSF	126	12390
11.941666666666666	0.0	Probe7	138	14330
13.790833333333333	0.0	stimulus55	55	16549
14.674166666666666	0.0	CueLeftSF	126	17609
16.29	0.0	Probe4	134	19548
18.105833333333333	0.0	stimulus52	52	21727
18.988333333333333	0.0	CueRightSF	128	22786
20.555	0.0	Probe4	134	24666
22.404166666666665	0.0	stimulus8	8	26885
23.320833333333333	0.0	CueRightOrient	129	27985
24.936666666666667	0.0	Probe2	132	29924
26.9525	0.0	stimulus84	84	32343
27.86916666666667	0.0	CueRightOrient	129	33443
29.501666666666665	0.0	Probe2	132	35402
31.384166666666665	0.0	stimulus44	44	37661
32.25083333333333	0.0	CueRightSF	128	38701
33.833333333333336	0.0	Probe7	138	40600
35.7325	0.0	stimulus16	16	42879
36.649166666666666	0.0	CueRightOrient	129	43979
38.29833333333333	0.0	Probe5	135	45958
40.5475	0.0	stimulus50	50	48657
41.41416666666667	0.0	CueRightOrient	129	49697
42.98	0.0	Probe6	136	51576
44.9625	0.0	stimulus26	26	53955
45.8625	0.0	CueRightSF	128	55035
47.445	0.0	Probe2	132	56934
49.44416666666667	0.0	stimulus16	16	59333
50.343333333333334	0.0	CueLeftOrient	127	60412
51.91	0.0	Probe1	131	62292
53.87583333333333	0.0	stimulus60	60	64651
54.7925	0.0	CueLeftSF	126	65751
56.358333333333334	0.0	Probe2	132	67630
58.2075	0.0	stimulus15	15	69849
59.090833333333336	0.0	CueLeftSF	126	70909
60.723333333333336	0.0	Probe2	132	72868
62.6725	0.0	stimulus36	36	75207
63.538333333333334	0.0	CueRightOrient	129	76246
65.18833333333333	0.0	Probe4	134	78226
67.05416666666666	0.0	stimulus26	26	80465
67.95416666666667	0.0	CueLeftOrient	127	81545
69.58666666666667	0.0	Probe5	135	83504
71.41916666666667	0.0	stimulus44	44	85703
72.3525	0.0	CueLeftOrient	127	86823
73.985	0.0	Probe4	134	88782
76.95083333333334	0.0	stimulus6	6	92341
77.83333333333333	0.0	CueLeftSF	126	93400
79.44916666666667	0.0	Probe2	132	95339
81.3325	0.0	stimulus4	4	97599
82.18166666666667	0.0	CueLeftSF	126	98618
83.7975	0.0	Probe4	134	100557
85.6975	0.0	stimulus36	36	102837
86.64666666666666	0.0	CueRightOrient	129	103976
88.29583333333333	0.0	Probe7	138	105955
90.1625	0.0	stimulus60	60	108195
91.095	0.0	CueLeftSF	126	109314
92.71083333333333	0.0	Probe2	132	111253
94.66083333333333	0.0	stimulus3	3	113593
95.52666666666667	0.0	CueRightSF	128	114632
97.17666666666666	0.0	Probe4	134	116612
99.525	0.0	stimulus5	5	119430
100.44166666666666	0.0	CueRightOrient	129	120530
102.0075	0.0	Probe1	131	122409
104.02416666666667	0.0	stimulus30	30	124829
104.89	0.0	CueLeftOrient	127	125868
106.45583333333333	0.0	Probe4	134	127747
108.4225	0.0	stimulus42	42	130107
109.32166666666667	0.0	CueRightOrient	129	131186
110.90416666666667	0.0	Probe8	140	133085
113.00333333333333	0.0	stimulus8	8	135604
113.93666666666667	0.0	CueRightOrient	129	136724
115.56916666666666	0.0	Probe3	133	138683
117.46916666666667	0.0	stimulus48	48	140963
118.335	0.0	CueLeftSF	126	142002
119.9175	0.0	Probe4	134	143901
121.8675	0.0	stimulus10	10	146241
122.8	0.0	CueRightOrient	129	147360
124.4325	0.0	Probe2	132	149319
126.36583333333333	0.0	stimulus68	68	151639
127.29833333333333	0.0	CueRightOrient	129	152758
128.8975	0.0	Probe6	136	154677
131.01416666666665	0.0	stimulus18	18	157217
131.94666666666666	0.0	CueRightOrient	129	158336
133.5125	0.0	Probe8	140	160215
135.645	0.0	stimulus66	66	162774
136.545	0.0	CueRightOrient	129	163854
138.1775	0.0	Probe7	138	165813
140.12666666666667	0.0	stimulus56	56	168152
141.02666666666667	0.0	CueLeftSF	126	169232
142.65916666666666	0.0	Probe3	133	171191
144.625	0.0	stimulus51	51	173550
145.55833333333334	0.0	CueLeftSF	126	174670
147.19083333333333	0.0	Probe1	131	176629
149.02333333333334	0.0	stimulus84	84	178828
149.94	0.0	CueRightOrient	129	179928
151.58916666666667	0.0	Probe3	133	181907
153.43833333333333	0.0	stimulus76	76	184126
154.32166666666666	0.0	CueLeftOrient	127	185186
155.8875	0.0	Probe1	131	187065
157.77083333333334	0.0	stimulus33	33	189325
158.63666666666666	0.0	CueLeftOrient	127	190364
160.2525	0.0	Probe4	134	192303
162.18583333333333	0.0	stimulus76	76	194623
