onset	duration	trial_type	event_value	event_sample
19.393333333333334	0.0	stimulus1	1	23272
20.991666666666667	0.0	stimulus3	3	25190
22.524166666666666	0.0	stimulus4	4	27029
24.123333333333335	0.0	stimulus1	1	28948
25.69	0.0	stimulus4	4	30828
27.239166666666666	0.0	stimulus4	4	32687
28.855	0.0	stimulus1	1	34626
30.404166666666665	0.0	stimulus4	4	36485
37.685	0.0	stimulus4	4	45222
39.235	0.0	stimulus4	4	47082
40.884166666666665	0.0	stimulus1	1	49061
42.43333333333333	0.0	stimulus2	2	50920
43.9825	0.0	stimulus2	2	52779
45.5825	0.0	stimulus2	2	54699
48.4475	0.0	stimulus2	2	58137
50.064166666666665	0.0	stimulus2	2	60077
52.14666666666667	0.0	stimulus2	2	62576
54.895833333333336	0.0	stimulus2	2	65875
56.51166666666666	0.0	stimulus2	2	67814
58.11083333333333	0.0	stimulus4	4	69733
59.693333333333335	0.0	stimulus3	3	71632
61.32666666666667	0.0	stimulus4	4	73592
62.9425	0.0	stimulus1	1	75531
66.37416666666667	0.0	stimulus1	1	79649
68.47333333333333	0.0	stimulus1	1	82168
70.00666666666666	0.0	stimulus3	3	84008
72.25583333333333	0.0	stimulus3	3	86707
73.855	0.0	stimulus4	4	88626
77.78666666666666	0.0	stimulus4	4	93344
79.38666666666667	0.0	stimulus3	3	95264
85.08416666666666	0.0	stimulus3	3	102101
86.98333333333333	0.0	stimulus3	3	104380
88.61583333333333	0.0	stimulus4	4	106339
90.21583333333334	0.0	stimulus1	1	108259
93.08166666666666	0.0	stimulus1	1	111698
97.8125	0.0	stimulus1	1	117375
99.42916666666666	0.0	stimulus2	2	119315
101.06166666666667	0.0	stimulus1	1	121274
102.61083333333333	0.0	stimulus4	4	123133
104.19333333333333	0.0	stimulus2	2	125032
105.77666666666667	0.0	stimulus3	3	126932
108.12583333333333	0.0	stimulus3	3	129751
109.65833333333333	0.0	stimulus2	2	131590
113.14	0.0	stimulus2	2	135768
114.70666666666666	0.0	stimulus3	3	137648
116.2725	0.0	stimulus1	1	139527
117.83833333333334	0.0	stimulus3	3	141406
119.9875	0.0	stimulus3	3	143985
121.62083333333334	0.0	stimulus3	3	145945
123.22	0.0	stimulus2	2	147864
124.75333333333333	0.0	stimulus4	4	149704
126.28583333333333	0.0	stimulus1	1	151543
127.835	0.0	stimulus3	3	153402
129.45083333333332	0.0	stimulus3	3	155341
131.05	0.0	stimulus4	4	157260
148.39416666666668	0.0	stimulus3	3	178073
149.99333333333334	0.0	stimulus2	2	179992
151.9925	0.0	stimulus2	2	182391
153.55833333333334	0.0	stimulus1	1	184270
155.175	0.0	stimulus1	1	186210
156.72416666666666	0.0	stimulus2	2	188069
